nursery_id,item_code,common_name,scientific_name,description,container_size,container_type,quantity_available,wholesale_price,retail_price,location_code,category,plant_type,flower_color,published_height,published_spread,picture_1_url,sun_requirements,water_requirements,hardiness_zone,native_status,availability_date,notes
CHERRYLAKE,DYSOB00FEC25,Twinflower,Dyschoriste oblongifolia,"3"" X 4"" X 0"" /",1,Gallon,0,1.75,,FP,Wildflower,Shrub,,"3""","4""",https://cherrylake.com/images/web_photos/dysob00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,SALCOSSFEC25,Scarlet Sage,Salvia coccinea,"6"" X 4"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/salcossfec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,SALCOSSFEC25,Scarlet Sage,Salvia coccinea,"12"" X 4"" X 0"" /",1,Gallon,298,1.75,,FP,Wildflower,Shrub,,"12""","4""",https://cherrylake.com/images/web_photos/salcossfec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,STOLA00FEC25,Purple Parasol,Stokesia laevis,"4"" X 4"" X 0"" /",1,Gallon,200,2.7,,FA,Wildflower,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/stola00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,STOLA00FEC25,Purple Parasol,Stokesia laevis,"16"" X 3"" X 0"" /",1,Gallon,432,1.75,,FP,Wildflower,Shrub,,"16""","3""",https://cherrylake.com/images/web_photos/stola00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,BERSU00FEC25,Florida Greeneyes,Berlandiera subacaulis,"3"" X 2"" X 0"" /",1,Gallon,75,2.7,,FA,Wildflower,Shrub,,"3""","2""",https://cherrylake.com/images/web_photos/bersu00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,BERSU00FEC25,Florida Greeneyes,Berlandiera subacaulis,"4"" X 2"" X 0"" /",1,Gallon,85,1.75,,FP,Wildflower,Shrub,,"4""","2""",https://cherrylake.com/images/web_photos/bersu00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,GAIPU00FEC25,Blanket Flower,Gallardia pulchella,"6"" X 4"" X 0"" /",1,Gallon,34,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/gaipu00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,RUDHI00FEC25,Black Eyed Susan,Rudbeckia hirta,"4"" X 4"" X 0"" /",1,Gallon,96,2.7,,FA,Wildflower,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/rudhi00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,STAJA00FEC25,Blue Porterweed,Stachytarpheta jamaicensis,"12"" X 10"" X 0"" /",1,Gallon,300,2.7,,FA,Wildflower,Shrub,,"12""","10""",https://cherrylake.com/images/web_photos/staja00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,STAJA00FEC25,Blue Porterweed,Stachytarpheta jamaicensis,"12"" X 6"" X 0"" /",1,Gallon,700,1.75,,FP,Wildflower,Shrub,,"12""","6""",https://cherrylake.com/images/web_photos/staja00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,CORLA00FEC25,Lanceleaf Coreopsis,Coreopsis lanceolata,"6"" X 10"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/corla00fec25_a_1.jpg,Variable,Medium,,Native,,Availability: Oct-25
CHERRYLAKE,CORLA00FEC25,Lanceleaf Coreopsis,Coreopsis lanceolata,"6"" X 4"" X 0"" /",1,Gallon,0,1.75,,FP,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/corla00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PENMUWHFEC25,Manyflower beardtongue 'White',Penstemon multiflorus 'White',"6"" X 4"" X 0"" /",1,Gallon,100,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/penmuwhfec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PENMUWHFEC25,Manyflower beardtongue 'White',Penstemon multiflorus 'White',"6"" X 4"" X 0"" /",1,Gallon,569,1.75,,FP,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/penmuwhfec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MONPU00FEC25,Beebalm,Monarda punctata,"4"" X 4"" X 0"" /",1,Gallon,47,2.7,,FA,Wildflower,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/monpu00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ASCPE00FEC25,Aquatic milkweed,Asclepias perennis,"16"" X 4"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"8""","3""",https://cherrylake.com/images/web_photos/ascpe00fec25_a_1.jpg,Variable,Medium,,Native,,Availability: Oct-25
CHERRYLAKE,ASCIN00FEC25,Milkweed 'Swamp',Asclepias incarnata,"18"" X 3"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"8""","3""",https://cherrylake.com/images/web_photos/ascin00fec25_a_1.jpg,Variable,Medium,,Native,,Availability: Oct-25
CHERRYLAKE,SILAS00FEC25,Starry Rosin Flower,Silphium asteriscus 'Native Star',"3"" X 4"" X 0"" /",1,Gallon,594,2.7,,FA,Wildflower,Shrub,,"3""","4""",https://cherrylake.com/images/web_photos/silas00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,SILAS00FEC25,Starry Rosin Flower,Silphium asteriscus 'Native Star',"6"" X 3"" X 0"" /",1,Gallon,245,1.75,,FP,Wildflower,Shrub,,"6""","3""",https://cherrylake.com/images/web_photos/silas00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,IXOCOMOFX003,Ixora 'Maui Orange',Ixora coccinea 'Maui Orange',"12"" X 8"" X 0"" /",3,Gallon,5,4.38,,FA,Shrub,Shrub,,"12""","8""",https://cherrylake.com/images/web_photos/ixocomofx003_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,CAMSASSFX007,Camellia Sasanqua 'Shi Shi',,"12"" X 12"" X 0"" /",7,Gallon,114,45.0,,FA,Camellia,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/camsassfx007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PSYNELPFX003,Wild Coffee 'Little Psycho' ™,Psychotria nervosa 'Little Psycho'TM,"12"" X 12"" X 0"" /",3,Gallon,440,6.05,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/psynelpfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PSYNELPFX003,Wild Coffee 'Little Psycho' ™,Psychotria nervosa 'Little Psycho'TM,"16"" X 12"" X 0"" / *NON-CORE* /",3,Gallon,113,5.5,,FP,Shrub,Shrub,,"16""","12""",https://cherrylake.com/images/web_photos/psynelpfx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,SENPODCFC030,Desert Cassia,,"7' X 4' X 1"" / The soil is in the middle of the pot.",1,Gallon,3,185.0,,FA,Tree,Tree,,7',4',https://cherrylake.com/images/web_photos/senpodcfc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,NEPBI00FX003,Macho Fern,,"14"" X 14"" X 0"" / *NON-CORE* /",3,Gallon,15,6.3,,FA,Wildflower,Shrub,,"14""","14""",https://cherrylake.com/images/web_photos/nepbi00fx003_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,JUNVITAFBB08,Eastern Red Cedar 'Taylor' FTG,Juniperus virginiana 'Taylor',"9' X 1.5' X 0"" /","08""",Ball & Burlap,44,400.0,,FA,NEEDLED EVERGREEN,Tree,,,,https://cherrylake.com/images/web_photos/junvitafbb08_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LORCRCCFX003,Loropetalum 'Cerise Charm',Loropetalum chinense rubrum 'Fire Dance' FTG,"10"" X 10"" X 0"" / *NON-CORE* /",3,Gallon,261,10.67,,FA,Shrub,Shrub,,"10""","10""",https://cherrylake.com/images/web_photos/lorcrccfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CAMJADEFC015,"Camellia Japonica, Debutante",,"3.5' X 2.5' X 0"" /",15,Gallon,1,74.6,,FA,Camellia,Tree,,3.5',2.5',https://cherrylake.com/images/web_photos/camjadefc015_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,LAGFATCSC015,Tuscarora (Dark Coral),,"9' X 1.5' X 1.25"" / Consistent canopy and spread.",15,Gallon,66,58.0,,FA,Tree,Tree,,9',1.5',https://cherrylake.com/images/web_photos/lagfatcsc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,VIBAWCHNC030,Viburnum odoratissimum awabuki 'Chindo',,"5' X 4.5' X 0"" / Consistent branching",1,Gallon,35,122.5,,FA,Tree,Tree,,5',4.5',https://cherrylake.com/images/web_photos/vibawchnc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ILEHYNSFBB04,Nellie R. Stevens FTG,Ilex  x hybrida,"5' X 2' X 0"" / Consistent height","04""",Ball & Burlap,6,95.0,,FA,Shrub,Tree,,4',2',https://cherrylake.com/images/web_photos/ilehynsfbb04_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YCOAL00FBB16,Copernicia Caranday Palm,,"0' X 0' X 0"" / *NON-CORE* /","16""",Ball & Burlap,0,480.0,,FPPFA,Palm,Tree,,16',10'CT,https://cherrylake.com/images/web_photos/ycoal00fbb16_a_1.jpg,Variable,Medium,,Unknown,,Availability: Jun-26
CHERRYLAKE,MYRFRSSFC030,Shostopper TM FTG,Myrcianthes fragrans 'Shostopper' TM,"6' X 3' X 1.5"" / *NON-CORE* /",30,Gallon,38,115.0,,FP,SIMPSON'S STOPPER,Shrub,,6',3',https://cherrylake.com/images/web_photos/myrfrssfc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETBB10,Live Oak Seedling,Quercus virginiana,"10' X 4' X 1.75"" /","10""",Ball & Burlap,8,204.8,,FD,Tree,Tree,,,,https://cherrylake.com/images/web_photos/quevisetbb10_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,CAMJALVFX003,"Camellia Japonica, Lady Vansittart",,"24"" X 14"" X 0"" /",3,Gallon,66,14.0,,FA,Camellia,Shrub,,"24""","14""",https://cherrylake.com/images/web_photos/camjalvfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PSYNELPFX007,Wild Coffee 'Little Psycho' ™,Psychotria nervosa 'Little Psycho'TM,"18"" X 14"" X 0"" / *NON-CORE* /",7,Gallon,157,20.0,,FA,Shrub,Shrub,,"18""","14""",https://cherrylake.com/images/web_photos/psynelpfx007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PSYNELPFX007,Wild Coffee 'Little Psycho' ™,Psychotria nervosa 'Little Psycho'TM,"30"" X 21"" X 0"" / *NON-CORE* /",7,Gallon,223,15.0,,FP,Shrub,Shrub,,"30""","21""",https://cherrylake.com/images/web_photos/psynelpfx007_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNSIFWFC030,Southern Red Cedar 'Fuzzy Wuzzy' FTG,,"8' X 3' X 0"" /",30,Gallon,99,156.25,,FA,NEEDLED EVERGREEN,Tree,,8',3',https://cherrylake.com/images/web_photos/junsifwfc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNSIFWFC030,Southern Red Cedar 'Fuzzy Wuzzy' FTG,,"8' X 4' X 0"" / Thin canopy ,Inconsistent high",30,Gallon,4,125.0,,FD,NEEDLED EVERGREEN,Tree,,8',4',https://cherrylake.com/images/web_photos/junsifwfc030_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRFRSSFX003,Simpson's Stopper 'Shostopper,Myrcianthes fragrans 'Shostopper' TM,"16"" X 12"" X 0"" /",3,Gallon,490,5.5,,FA,Shrub,Shrub,,"16""","12""",https://cherrylake.com/images/web_photos/myrfrssfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRFRSSFX003,Simpson's Stopper 'Shostopper,Myrcianthes fragrans 'Shostopper' TM,"20"" X 14"" X 0"" /",3,Gallon,0,4.5,,FP,Shrub,Shrub,,"20""","14""",https://cherrylake.com/images/web_photos/myrfrssfx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LAGFACSMC030,Colorama Scarlet MT (Scarlet Red),,"8' X 5' X 1.5"" /",30,Gallon,81,138.0,,FA,Tree,Tree,,8',5',https://cherrylake.com/images/web_photos/lagfacsmc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ILEVOPHFC015,Yaupon Upright  'Pride of Houston' FTG,Ilex vomitoria 'Pride of Houston',"5' X 3' X 0"" / Most consistent in height and spread.",15,Gallon,120,65.0,,FA,Shrub,Tree,,5',3',https://cherrylake.com/images/web_photos/ilevophfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LIGJA00TBB06,Japanese Privet CT,,"0' X 0' X 0"" / *NON-CORE* /","06""",Ball & Burlap,32,180.0,,FPPFA,Ligustrum,Tree,,6',6',https://cherrylake.com/images/web_photos/ligja00tbb06_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LANIN001EC25,Wild Sage,Lantana involucrata,"6"" X 4"" X 0"" /",1,Gallon,65,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/lanin001ec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LANIN001EC25,Wild Sage,Lantana involucrata,"8"" X 4"" X 0"" /",1,Gallon,145,1.75,,FP,Wildflower,Shrub,,"8""","4""",https://cherrylake.com/images/web_photos/lanin001ec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNCHBPFX007,Juniper Blue Point,,"30"" X 20"" X 0"" /",7,Gallon,150,26.37,,FA,Shrub,Shrub,,"30""","20""",https://cherrylake.com/images/web_photos/junchbpfx007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIQSTSSTC030,Sweetgum 'Slender Silhouette' CT,Liquidambar styraciflua 'Slender Silouhette',"12' X 2' X 2"" / Inconsistent high",30,Gallon,60,165.0,,FA,Sweetgum,Tree,,12',2',https://cherrylake.com/images/web_photos/liqstsstc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNSIFWFC045,Southern Red Cedar 'Fuzzy Wuzzy' FTG,,"8' X 4' X 0"" /",45,Gallon,49,325.0,,FA,Tree,Tree,,8',4',https://cherrylake.com/images/web_photos/junsifwfc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNSIFWFC045,Southern Red Cedar 'Fuzzy Wuzzy' FTG,,"10' X 5' X 2.5"" / Small  voids",45,Gallon,1,0.0,,FD,Tree,Tree,,10',5',https://cherrylake.com/images/web_photos/junsifwfc045_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,FORSE00MC030,Florida Privet MT,,"7' X 3.5' X 0"" / *NON-CORE* /",30,Gallon,24,126.0,,FA,Ligustrum Multi-Trunk,Shrub,,7',3.5',https://cherrylake.com/images/web_photos/forse00mc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRCEDDMX007,Wax Myrtle 'Don's Dwarf' MT,Myrica cerifera 'Don's Dwarf',"18"" X 24"" X 0"" /",7,Gallon,321,29.29,,FA,Shrub,Shrub,,"18""","24""",https://cherrylake.com/images/web_photos/myrceddmx007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LAGFACSMC015,Colorama Scarlet MT (Scarlet Red),Lagerstroemia,"9.5' X 2.5' X 0"" / Consistent branching flushing.",15,Gallon,8,50.0,,FA,Tree,Tree,,9.5',2.5',https://cherrylake.com/images/web_photos/lagfacsmc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YPHHYRE0BB14,Reclinata x Hybrid Palm,Phoenix reclinata x Hybrid,"0' X 0' X 0"" / *NON-CORE* /","14""",Ball & Burlap,49,560.0,,FPPFA,Palm,Tree,,14',10',https://cherrylake.com/images/web_photos/yphhyre0bb14_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,MAGGRLGFBB08,Little Gem,Magnolia grandiflora 'Little Gem',"8' X 3' X 0"" / *NON-CORE* /","08""",Ball & Burlap,9,132.0,,FD,Tree,Tree,,,,https://cherrylake.com/images/web_photos/maggrlgfbb08_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LOMLOBREX003,Breeze™ Dwarf Mat Rush,,"18"" X 12"" X 0"" /",1,Gallon,0,0.0,,FA,Shrub,Shrub,,"18""","12""",https://cherrylake.com/images/web_photos/lomlobrex003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH004BB16,Chinese Fan (Quad),Livistona chinensis,"0' X 0' X 0"" / *NON-CORE* /","16""",Ball & Burlap,5,941.0,,FPPFA,Palm,Tree,,16',,https://cherrylake.com/images/web_photos/ylich004bb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CALSUPPFC030,Powder Puff 'Pink',,"8' X 4' X 1.5"" /",30,Gallon,22,185.0,,FA,Tree,Shrub,,8',4',https://cherrylake.com/images/web_photos/calsuppfc030_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,CALSUPPFC030,Powder Puff 'Pink',,"8' X 4.5' X 2"" / Medium trunk scars/ some rootball showing",30,Gallon,6,155.0,,FD,Tree,Shrub,,8',4.5',https://cherrylake.com/images/web_photos/calsuppfc030_d_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,JUNSIFWFC015,Southern Red Cedar 'Fuzzy Wuzzy' FTG,,"8' X 3' X 0"" / *NON-CORE* / Full canopy, Consistent branching",15,Gallon,8,55.0,,FA,NEEDLED EVERGREEN,Tree,,8',3',https://cherrylake.com/images/web_photos/junsifwfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JUNVITAFBB14,Juniper Taylor Eastern Red Cedar,Juniperus virginiana 'Taylor',"14' X 2.5' X 3"" / *NON-CORE* / Consistent height","14""",Ball & Burlap,2,495.0,,FA,NEEDLED EVERGREEN,Tree,,14',4',https://cherrylake.com/images/web_photos/junvitafbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGVI00TC015,Sweetbay CT,,"9' X 3' X 1"" / *NON-CORE* /",15,Gallon,14,58.66,,FA,MAGNOLIA CLEAR TRUNK,Tree,,9',3',https://cherrylake.com/images/web_photos/magvi00tc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGVI00MC015,Sweetbay MT,,"6.5' X 3' X 0"" /",15,Gallon,76,65.0,,FA,MAGNOLIA FULL TO GROUND,Tree,,6.5',3',https://cherrylake.com/images/web_photos/magvi00mc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LIGJA00CC045,Japanese Privet CT,,"8' X 7' X 0"" / Full head",1,Gallon,40,245.0,,FA,Tree,Tree,,8',7',https://cherrylake.com/images/web_photos/ligja00cc045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFACSSC015,Colorama Scarlet STD (Scarlet Red),Lagerstroemia,"9' X 2.5' X 1.5"" / Only 3 left out here",15,Gallon,41,65.0,,FA,Tree,Tree,,9',2.5',https://cherrylake.com/images/web_photos/lagfacssc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,THUHYGGFBB16,Thuja Green Giant FTG,,,1,Gallon,7,575.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/thuhyggfbb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPACS1BB12,Hurricane Cut Curved Palm Sabal,,,1,Gallon,1,178.56,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapacs1bb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,MAGVI00MBB08,Sweetbay MT,,"8' X 2.5' X 0"" /","08""",Ball & Burlap,7,175.0,,FA,MAGNOLIA Multi Trunk,Tree,,8',4',https://cherrylake.com/images/web_photos/magvi00mbb08_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGVI00MBB10,Sweetbay MT,,"10' X 3' X 0"" /","10""",Ball & Burlap,4,345.0,,FA,MAGNOLIA Multi Trunk,Tree,,10',4',https://cherrylake.com/images/web_photos/magvi00mbb10_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,JATIN00MC015,Jatropha MT,Jatropha integerrima,"5' X 3' X 0"" / *NON-CORE* /",15,Gallon,60,55.0,,FA,Jatropha,Tree,,5',3',https://cherrylake.com/images/web_photos/jatin00mc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,JATIN00MC030,Jatropha MT,Jatropha integerrima,"5' X 4' X 0"" /",30,Gallon,27,93.15,,FA,Jatropha,Tree,,5',4',https://cherrylake.com/images/web_photos/jatin00mc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAN00NGSC010,Lantana ' New Gold' STD,,,1,Gallon,14,0.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/lan00ngsc010_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CALHAPPFC030,Powder Puff 'Red',,"8' X 4' X 1.5"" /",30,Gallon,50,185.0,,FA,Tree,Shrub,,8',4',https://cherrylake.com/images/web_photos/calhappfc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CHIVI00MC030,Fringetree  MT,,"5' X 3' X 0"" /",1,Gallon,4,0.0,,FA,Tree,Tree,,5',3',https://cherrylake.com/images/web_photos/chivi00mc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPABJ1BB10,Hurricane Cut Palm Sabal 'Bootjacks',,,1,Gallon,6,260.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapabj1bb10_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPABJ1BB12,Hurricane Cut Palm Sabal 'Bootjacks',,,1,Gallon,4,260.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapabj1bb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPABJ1BB14,Hurricane Cut Palm Sabal 'Bootjacks',,,1,Gallon,3,260.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapabj1bb14_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPABJ1BB08,Hurricane Cut Palm Sabal 'Bootjacks',,,1,Gallon,2,260.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapabj1bb08_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YBINO00RBB18,Palm Bismarck,Bismarckia nobilis,"0' X 0' X 0"" /","18""",Ball & Burlap,4,720.0,,FPPFA,Palm,Tree,,18'oa,,https://cherrylake.com/images/web_photos/ybino00rbb18_a_1.jpg,Variable,Medium,,Unknown,,Origin: Madagascar
CHERRYLAKE,YBINO00RBB24,Palm Bismarck BB24,Bismarckia nobilis,"0' X 0' X 0"" /",1,Gallon,3,960.0,,FPPFA,Palm,Tree,,20'oa,,https://cherrylake.com/images/web_photos/ybino00rbb24_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWOBI002C030,Palm Foxtail Double,,"12' X 6' X 0"" / Rootball showing",1,Gallon,2,110.0,,FD,Palm,Tree,,12',6',https://cherrylake.com/images/web_photos/ywobi002c030_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ULMCR00TBB14,Cedar,Ulmus Cassifolia,,1,Gallon,31,540.0,,FA,Elm,Tree,,14',,https://cherrylake.com/images/web_photos/ulmcr00tbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ILEVOPETBB20,Holly Weeping Yaupon CT,Ilex  vomitora  'Pendula',,1,Gallon,1,553.18,,FA,Shrub,Tree,,18',5',https://cherrylake.com/images/web_photos/ilevopetbb20_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPACSRBB12,Hurricane Cut Curved Palm Sabal Regenerated,,,1,Gallon,5,0.0,,FPPFA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapacsrbb12_a_1.jpg,Variable,Medium,,Unknown,,
